doc_id,chapter,span_id,transition_type,anchor_time,anchor_place,anchor_strength,mode_perception,mode_inner_speech,mode_memory,mode_imagination,mode_reasoning,mode_emotion,mode_dialogue,mode_quotation,cause_sensory,cause_memory,cause_emotion_drive,cause_linguistic,cause_social,cause_physio,cause_intertext,cause_goal_task,place_0,place_1,place_2,place_3,myth_0,myth_1,myth_2,myth_3,style_syntax_break,style_ellipsis,style_intertext_density,style_language_shift,style_phonetic_play,evidence_en,evidence_ja
ulysses_ep09_v1,9,15,script_switch,timeless,unknown,0.4,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.85,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.05,0.35,0.05,0.55,0.02,0.02,0.02,0.02,0.75,0.0,0.2,0.0,0.1,"my booklet, quick To greet",整形された詩行で引用モードが支配的。
ulysses_ep09_v1,9,16,semantic_association,mixed,elsewhere,0.7,0.05,0.45,0.35,0.0,0.05,0.1,0.0,0.0,0.0,0.7,0.1,0.2,0.0,0.0,0.0,0.0,0.25,0.25,0.05,0.45,0.05,0.03,0.03,0.05,0.85,0.0,0.0,0.0,0.05,We feel in England. Gone. I smoked,England と過去形相当の回想語が混じり、内省/記憶寄り。
ulysses_ep09_v1,9,17,semantic_association,past,elsewhere,0.65,0.0,0.0,0.05,0.0,0.2,0.05,0.7,0.0,0.0,0.15,0.0,0.35,0.35,0.0,0.15,0.0,0.05,0.55,0.05,0.55,0.03,0.03,0.02,0.03,0.2,0.0,0.55,0.0,0.05,"Mallarmé, don’t you know, he said",固有名と説明口調で、会話＋参照が増える。
ulysses_ep09_v1,9,18,intrusion,now,here,0.8,0.0,0.0,0.0,0.0,0.25,0.15,0.6,0.0,0.0,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.05,0.7,0.05,0.6,0.05,0.05,0.03,0.05,0.1,0.0,0.0,0.0,0.05,What is a ghost? Stephen said,疑問文＋感情語で会話と情動が増す。
ulysses_ep09_v1,9,19,completion,mixed,elsewhere,0.85,0.05,0.0,0.1,0.25,0.25,0.05,0.3,0.0,0.0,0.15,0.0,0.45,0.25,0.0,0.15,0.0,0.05,0.6,0.05,0.55,0.05,0.05,0.03,0.07,0.1,0.0,0.0,0.0,0.05,this hour of a day in mid June,時間アンカー語が明示され、想起/構成へ移る。
ulysses_ep09_v1,9,20,script_switch,mixed,elsewhere,0.8,0.1,0.0,0.0,0.6,0.15,0.05,0.1,0.0,0.1,0.0,0.0,0.5,0.1,0.0,0.3,0.0,0.05,0.55,0.05,0.6,0.08,0.08,0.03,0.1,0.2,0.0,0.25,0.0,0.05,The play begins. A player comes on,舞台進行の描写で想像的構成が優勢。
ulysses_ep09_v1,9,21,rumination,mixed,elsewhere,0.75,0.0,0.2,0.0,0.2,0.55,0.05,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.15,0.35,0.05,0.55,0.08,0.1,0.03,0.1,0.25,0.0,0.25,0.0,0.05,Is it possible that that player Shakespeare,Is it possible が推論スイッチで、内的検討が強まる。
ulysses_ep09_v1,9,22,intrusion,past,unknown,0.85,0.25,0.35,0.35,0.0,0.0,0.05,0.0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.25,0.55,0.03,0.05,0.03,0.05,0.95,0.0,0.0,0.0,0.05,deathbed. Candle. The sheeted mirror,名詞断片の列で記憶喚起が中心。
ulysses_ep09_v1,9,23,intrusion,now,here,0.85,0.0,0.0,0.0,0.0,0.2,0.05,0.75,0.0,0.0,0.0,0.0,0.35,0.65,0.0,0.0,0.0,0.05,0.6,0.05,0.7,0.03,0.03,0.02,0.03,0.1,0.0,0.0,0.0,0.05,"Is it your view, then, that she",質問形式＋発話マーカーで会話へ戻る。
ulysses_ep09_v1,9,24,contrast,now,here,0.9,0.85,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.85,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.05,0.15,0.05,0.8,0.02,0.02,0.02,0.02,0.15,0.0,0.0,0.0,0.05,Rest suddenly possessed the discreet vaulted cell,rest/air など環境語で感覚アンカーが強い。
ulysses_ep09_v1,9,25,rumination,now,here,0.65,0.05,0.7,0.05,0.05,0.1,0.05,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.05,0.1,0.05,0.85,0.03,0.03,0.02,0.05,0.2,0.0,0.0,0.0,0.05,embalmed in spice of words,thoughts/words を対象化する表現で内的独語が強い。
ulysses_ep09_v1,9,26,intrusion,now,here,0.9,0.75,0.0,0.0,0.0,0.05,0.05,0.15,0.0,0.7,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.05,0.75,0.05,0.6,0.03,0.03,0.03,0.05,0.1,0.0,0.0,0.0,0.05,Buck Mulligan came forward,新規人物の登場動作で外界入力が割り込む。
ulysses_ep09_v1,9,27,script_switch,now,here,0.75,0.05,0.0,0.0,0.0,0.05,0.05,0.15,0.7,0.0,0.0,0.0,0.55,0.15,0.0,0.3,0.0,0.05,0.65,0.05,0.6,0.03,0.03,0.02,0.03,0.2,0.0,0.35,0.0,0.05,enjoy without incurring the immense debtorship,イタリック体の引用句で引用モードが支配的。
ulysses_ep09_v1,9,28,contrast,now,mixed,0.9,0.9,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.3,0.05,0.55,0.05,0.03,0.02,0.05,0.25,0.0,0.0,0.0,0.05,into a shattering daylight of no thought,空間移動と光の語で環境アンカーが強く切替。
ulysses_ep10_v1,10,1,completion,now,here,0.7,0.3,0.25,0.05,0.0,0.35,0.05,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.6,0.03,0.0,0.0,0.04,0.05,0.0,0.05,0.0,0.0,reset his smooth watch,「reset」「watch」で時間確認の行為が明示。
ulysses_ep10_v1,10,2,intrusion,now,here,0.8,0.6,0.15,0.0,0.0,0.1,0.15,0.0,0.0,0.55,0.0,0.0,0.0,0.35,0.1,0.0,0.0,0.0,0.6,0.0,0.4,0.02,0.0,0.0,0.06,0.05,0.0,0.0,0.0,0.1,growled some notes,音声（growled）による感覚入力の出現。
ulysses_ep10_v1,10,3,semantic_association,mixed,here,0.6,0.1,0.25,0.35,0.0,0.2,0.1,0.0,0.0,0.15,0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.4,0.03,0.0,0.0,0.08,0.1,0.0,0.0,0.0,0.0,"He thought, but not for long",「thought」で内的思考への切替が明示。
ulysses_ep10_v1,10,4,script_switch,now,here,0.9,0.05,0.05,0.0,0.0,0.0,0.05,0.85,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.7,0.0,0.3,0.01,0.0,0.0,0.01,0.25,0.0,0.0,0.0,0.0,"And you, father?",ダッシュと呼びかけで会話マーカーが明確。
ulysses_ep10_v1,10,5,script_switch,mixed,unknown,0.4,0.05,0.1,0.0,0.0,0.0,0.0,0.3,0.55,0.0,0.0,0.0,0.3,0.2,0.0,0.5,0.0,0.0,0.4,0.0,0.6,0.01,0.0,0.0,0.03,0.2,0.0,0.3,0.1,0.35,Wy don’t you old,非標準綴り（Wy don’t）で音声・言語的特徴が強い。
ulysses_ep10_v1,10,6,completion,now,here,0.85,0.25,0.25,0.1,0.0,0.35,0.05,0.0,0.0,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.55,0.0,0.7,0.0,0.3,0.02,0.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,pointed to the red pillarbox,「letter」「pillarbox」で目的行為が明示。
ulysses_ep10_v1,10,7,intrusion,now,here,0.9,0.55,0.2,0.0,0.0,0.15,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.8,0.01,0.0,0.0,0.04,0.05,0.0,0.15,0.0,0.0,smelt incense on his right hand,嗅覚（smelt incense）への切替が明確。
ulysses_ep10_v1,10,8,semantic_association,now,here,0.8,0.55,0.15,0.0,0.15,0.05,0.1,0.0,0.0,0.65,0.0,0.2,0.15,0.0,0.0,0.0,0.0,0.35,0.2,0.0,0.1,0.1,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,"saw a
turfbarge, a towhorse",視覚（saw）と対象列挙で外界注視が強い。
ulysses_ep10_v1,10,9,script_switch,mixed,here,0.9,0.1,0.25,0.0,0.0,0.1,0.1,0.0,0.45,0.0,0.0,0.0,0.25,0.0,0.0,0.55,0.2,0.0,0.05,0.0,0.95,0.02,0.0,0.0,0.06,0.15,0.0,0.5,0.25,0.0,Pater and Ave,ラテン語語句と儀礼動作（crossed his breast）。
ulysses_ep10_v1,10,10,contrast,now,here,0.7,0.5,0.2,0.0,0.0,0.15,0.15,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.3,0.0,0.4,0.02,0.05,0.0,0.06,0.05,0.0,0.0,0.0,0.0,"glanced with his drooping
eye",動作（closed / glanced）で作業→観察へ。
ulysses_ep10_v1,10,11,intrusion,now,here,0.85,0.6,0.1,0.0,0.0,0.1,0.2,0.0,0.0,0.55,0.0,0.0,0.0,0.35,0.1,0.0,0.0,0.0,0.8,0.1,0.1,0.03,0.0,0.0,0.07,0.05,0.0,0.0,0.0,0.05,jerked himself up Eccles street,移動動詞（crutched / jerked）で身体主導。
ulysses_ep10_v1,10,12,completion,now,here,0.8,0.65,0.1,0.0,0.0,0.15,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.01,0.0,0.0,0.03,0.1,0.0,0.0,0.0,0.05,"went on a bar or two, ceased",音の継続→停止（ceased）で知覚状態が切替。
ulysses_ep10_v1,10,13,intrusion,now,here,0.9,0.5,0.2,0.0,0.0,0.1,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.1,0.85,0.05,0.02,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.0,"closesteaming
kitchen",場所語（kitchen）と感覚語（steaming）。
ulysses_ep10_v1,10,14,intrusion,now,here,0.8,0.55,0.15,0.0,0.0,0.15,0.15,0.0,0.0,0.6,0.0,0.0,0.0,0.15,0.0,0.0,0.25,0.0,0.6,0.1,0.0,0.03,0.0,0.05,0.02,0.05,0.0,0.0,0.0,0.0,"fruitsmelling shop, lifting fruits",嗅覚語（fruitsmelling）と反復動作（lifting）。
ulysses_ep10_v1,10,15,script_switch,now,unknown,0.6,0.05,0.05,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.35,0.65,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.01,0.0,0.0,0.01,0.2,0.0,0.0,0.4,0.0,Almidano Artifoni said,ダッシュ＋発話動詞（said）で会話スイッチ。
ulysses_ep10_v1,10,16,intrusion,now,unknown,0.75,0.7,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.01,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,in the flare of the tiny torch,光源（torch）による視覚入力が主。
ulysses_ep10_v1,10,17,completion,now,unknown,0.7,0.25,0.1,0.0,0.0,0.45,0.1,0.1,0.0,0.35,0.0,0.0,0.2,0.0,0.0,0.0,0.45,0.0,0.7,0.0,0.0,0.02,0.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,took the top disk,物体操作（took）で手順的行為が前景化。
ulysses_ep10_v1,10,18,semantic_association,now,unknown,0.6,0.1,0.2,0.0,0.0,0.2,0.1,0.0,0.4,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.2,0.0,0.5,0.1,0.0,0.02,0.0,0.1,0.02,0.05,0.0,0.7,0.1,0.0,turned over idly pages,読書行為（turned over pages）と書名の列挙。
ulysses_ep10_v1,10,19,script_switch,now,here,0.8,0.0,0.05,0.0,0.0,0.0,0.1,0.85,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.03,0.12,0.0,0.06,0.25,0.0,0.0,0.0,0.0,said threateningly,感情トーン語（threateningly）＋問いかけ。
ulysses_ep10_v1,10,20,rumination,timeless,unknown,0.4,0.0,0.45,0.0,0.0,0.35,0.1,0.1,0.0,0.0,0.0,0.2,0.5,0.3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.01,0.0,0.02,0.02,0.1,0.0,0.0,0.0,0.0,where there’s money going,抽象化語句（of course / always）で一般命題化。
ulysses_ep10_v1,10,21,intrusion,now,here,0.7,0.65,0.15,0.0,0.0,0.1,0.1,0.0,0.0,0.75,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.02,0.0,0.0,0.04,0.1,0.0,0.0,0.0,0.0,watched through the webbed window,視覚動詞（watched）と窓（window）で観察場面。
ulysses_ep10_v1,10,22,completion,now,unknown,0.65,0.35,0.15,0.0,0.0,0.25,0.15,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.3,0.2,0.0,0.5,0.2,0.0,0.02,0.05,0.0,0.03,0.1,0.0,0.4,0.2,0.0,Chardenal’s French primer,書名提示＋言語タグ（French）で言語層が立つ。
ulysses_ep10_v1,10,23,intrusion,now,here,0.6,0.15,0.15,0.0,0.0,0.0,0.0,0.65,0.05,0.0,0.0,0.0,0.25,0.6,0.0,0.15,0.0,0.0,0.8,0.0,0.0,0.01,0.0,0.0,0.02,0.3,0.0,0.1,0.0,0.0,There in the corner,断片的指示文で注意の急転換が起きる。
ulysses_ep10_v1,10,24,rumination,past,mixed,0.7,0.1,0.2,0.45,0.0,0.0,0.25,0.0,0.0,0.1,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.1,0.02,0.2,0.0,0.1,0.15,0.0,0.0,0.0,0.0,ma crying in the parlour,家内要素（parlour）＋情動語（crying）で回想が濃い。
ulysses_ep11_v1,11,1,intrusion,now,unknown,0.35,0.7,0.15,0.0,0.05,0.0,0.1,0.0,0.0,0.65,0.0,0.1,0.25,0.0,0.0,0.0,0.0,0.1,0.55,0.05,0.0,0.05,0.0,0.05,0.05,0.4,0.0,0.05,0.0,0.35,"hoofirons, steelyringing",聴覚入力（ringing）中心の断片。
ulysses_ep11_v1,11,2,phonetic_association,now,unknown,0.25,0.55,0.25,0.0,0.05,0.0,0.05,0.0,0.1,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.05,0.4,0.05,0.0,0.05,0.0,0.05,0.05,0.75,0.05,0.05,0.0,0.9,Imperthnthn thnthnthn,音形（擬音）と反復が強い。
ulysses_ep11_v1,11,3,phonetic_association,now,unknown,0.3,0.6,0.25,0.0,0.05,0.0,0.05,0.0,0.05,0.55,0.0,0.05,0.4,0.0,0.0,0.0,0.0,0.1,0.45,0.05,0.0,0.05,0.0,0.05,0.05,0.7,0.2,0.05,0.0,0.85,fifenote blew. Blew. Blue,音→語（Blue bloom）の連続で切替。
ulysses_ep11_v1,11,4,semantic_association,timeless,elsewhere,0.35,0.5,0.2,0.0,0.25,0.0,0.05,0.0,0.0,0.45,0.0,0.05,0.5,0.0,0.0,0.0,0.0,0.7,0.15,0.0,0.0,0.1,0.0,0.05,0.05,0.55,0.0,0.05,0.0,0.4,A sail! A veil,視覚語（sail/veil）への切替。
ulysses_ep11_v1,11,5,script_switch,now,here,0.85,0.55,0.1,0.0,0.05,0.1,0.05,0.15,0.0,0.45,0.0,0.0,0.15,0.4,0.0,0.0,0.0,0.05,0.75,0.05,0.0,0.05,0.05,0.05,0.05,0.25,0.0,0.05,0.0,0.15,over the crossblind of the Ormond bar,具体的場所語（Ormond bar）で固定。
ulysses_ep11_v1,11,6,intrusion,now,here,0.9,0.05,0.0,0.0,0.0,0.05,0.05,0.85,0.0,0.0,0.0,0.1,0.3,0.6,0.0,0.0,0.0,0.05,0.8,0.05,0.0,0.0,0.0,0.05,0.05,0.1,0.0,0.0,0.0,0.05,asked miss Kennedy,会話マーカー（asked）で切替。
ulysses_ep11_v1,11,7,semantic_association,now,here,0.85,0.35,0.0,0.0,0.05,0.1,0.05,0.35,0.1,0.2,0.0,0.0,0.45,0.35,0.0,0.0,0.0,0.05,0.7,0.05,0.0,0.0,0.0,0.05,0.05,0.15,0.0,0.05,0.25,0.05,pearl grey and eau de Nil.,色・外来語表現で文体が滑る。
ulysses_ep11_v1,11,8,completion,now,here,0.85,0.15,0.0,0.0,0.0,0.05,0.05,0.75,0.0,0.2,0.0,0.05,0.25,0.5,0.0,0.0,0.0,0.05,0.8,0.05,0.0,0.0,0.0,0.05,0.05,0.1,0.0,0.0,0.0,0.05,Look at the fellow,命令形で注意が外へ向く。
ulysses_ep11_v1,11,9,intrusion,now,here,0.9,0.65,0.0,0.0,0.05,0.05,0.1,0.15,0.0,0.6,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.05,0.85,0.05,0.0,0.0,0.0,0.05,0.05,0.15,0.0,0.0,0.0,0.05,flattening her face against the pane,身体・視覚行動の描写が中心。
ulysses_ep11_v1,11,10,contrast,now,here,0.85,0.55,0.0,0.0,0.05,0.05,0.25,0.1,0.0,0.55,0.0,0.25,0.0,0.2,0.0,0.0,0.0,0.05,0.75,0.05,0.0,0.0,0.0,0.05,0.05,0.15,0.0,0.0,0.0,0.05,sauntered sadly from bright light,sadly などの情動語が混入。
ulysses_ep11_v1,11,11,intrusion,now,here,0.9,0.05,0.0,0.0,0.0,0.05,0.0,0.85,0.05,0.0,0.0,0.0,0.35,0.65,0.0,0.0,0.0,0.05,0.85,0.05,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.05,"your teas, he said",直接話法・業務的発話。
ulysses_ep11_v1,11,12,phonetic_association,now,mixed,0.6,0.75,0.15,0.0,0.0,0.05,0.05,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.65,0.05,0.0,0.05,0.0,0.0,0.05,0.35,0.0,0.0,0.0,0.35,heard steel from anear,near/afar の反復でアンカーが揺れる。
ulysses_ep11_v1,11,13,semantic_association,now,here,0.7,0.45,0.25,0.05,0.0,0.15,0.05,0.0,0.05,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.05,0.6,0.05,0.0,0.0,0.05,0.0,0.05,0.25,0.0,0.1,0.0,0.2,dark eye read Aaron Figatner’s name,視覚（eye）＋読字（read）。
ulysses_ep11_v1,11,14,semantic_association,now,mixed,0.55,0.25,0.35,0.05,0.05,0.15,0.05,0.0,0.1,0.25,0.0,0.0,0.55,0.2,0.0,0.0,0.0,0.05,0.55,0.1,0.05,0.05,0.05,0.05,0.05,0.35,0.0,0.05,0.0,0.2,By Cantwell’s offices roved Greaseabloom,By の反復で移動・列挙。
ulysses_ep11_v1,11,15,intrusion,now,here,0.85,0.55,0.05,0.0,0.05,0.1,0.05,0.2,0.0,0.45,0.0,0.0,0.1,0.45,0.0,0.0,0.0,0.05,0.75,0.05,0.0,0.0,0.1,0.05,0.05,0.2,0.0,0.0,0.0,0.15,"strolled Mr Dedalus. Chips, picking chips",動作（strolled/picking）の連続。
ulysses_ep11_v1,11,16,script_switch,now,here,0.75,0.15,0.0,0.0,0.1,0.0,0.15,0.0,0.6,0.15,0.0,0.2,0.0,0.0,0.0,0.65,0.0,0.45,0.35,0.0,0.05,0.1,0.0,0.05,0.05,0.15,0.0,0.8,0.1,0.2,queen of the eastern seas,斜体・歌詞体の挿入。
ulysses_ep11_v1,11,17,completion,now,elsewhere,0.75,0.15,0.55,0.05,0.05,0.15,0.05,0.0,0.0,0.2,0.0,0.15,0.0,0.0,0.0,0.0,0.65,0.1,0.35,0.25,0.0,0.1,0.0,0.05,0.05,0.25,0.0,0.05,0.0,0.15,To Martha I must write,must write で目標指向が明示。
ulysses_ep11_v1,11,18,intrusion,now,here,0.9,0.65,0.1,0.0,0.05,0.05,0.05,0.1,0.0,0.7,0.0,0.0,0.05,0.25,0.0,0.0,0.0,0.05,0.85,0.05,0.0,0.0,0.0,0.1,0.05,0.15,0.0,0.0,0.0,0.1,shoes creaked on the barfloor,音（creaked）＋場所（barfloor）。
ulysses_ep11_v1,11,19,intrusion,now,here,0.9,0.6,0.1,0.0,0.05,0.05,0.1,0.1,0.0,0.65,0.0,0.1,0.0,0.25,0.0,0.0,0.0,0.05,0.8,0.05,0.0,0.0,0.0,0.1,0.05,0.2,0.0,0.0,0.0,0.1,nipped a peak of skirt,具体的身体動作の描写。
ulysses_ep11_v1,11,20,phonetic_association,now,here,0.8,0.65,0.15,0.0,0.05,0.0,0.1,0.0,0.05,0.7,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.05,0.75,0.05,0.0,0.0,0.0,0.15,0.05,0.6,0.0,0.0,0.0,0.85,Smack. She set free sudden,擬音（Smack）＋感覚語の連鎖。
ulysses_ep11_v1,11,21,rumination,now,mixed,0.6,0.1,0.45,0.0,0.0,0.4,0.05,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.05,0.5,0.1,0.0,0.0,0.0,0.0,0.05,0.25,0.0,0.0,0.0,0.15,All music when you come to think,定義・一般化（Numbers/All）。
ulysses_ep11_v1,11,22,script_switch,now,mixed,0.65,0.05,0.6,0.05,0.0,0.15,0.05,0.0,0.1,0.05,0.0,0.15,0.35,0.0,0.0,0.0,0.45,0.05,0.35,0.25,0.0,0.05,0.0,0.05,0.05,0.35,0.05,0.05,0.0,0.25,dear sir. Dear Henry wrote,書簡定型（dear）の反復。
ulysses_ep11_v1,11,23,script_switch,now,here,0.8,0.25,0.0,0.0,0.0,0.0,0.1,0.25,0.4,0.35,0.0,0.15,0.0,0.0,0.0,0.5,0.0,0.1,0.65,0.0,0.2,0.05,0.0,0.0,0.1,0.4,0.0,0.75,0.0,0.3,"Pray for him, prayed",祈り文型（Pray）へのスイッチ。
ulysses_ep11_v1,11,24,intrusion,mixed,mixed,0.45,0.1,0.55,0.1,0.05,0.05,0.15,0.0,0.0,0.2,0.35,0.45,0.0,0.0,0.0,0.0,0.0,0.1,0.25,0.35,0.15,0.05,0.0,0.0,0.1,0.85,0.0,0.05,0.0,0.35,"Ugh, that rat’s tail",感嘆（Ugh）で情動が強まる。
ulysses_ep11_v1,11,25,semantic_association,now,here,0.7,0.35,0.25,0.0,0.1,0.05,0.15,0.0,0.1,0.4,0.0,0.15,0.45,0.0,0.0,0.0,0.0,0.15,0.7,0.05,0.0,0.05,0.0,0.1,0.05,0.45,0.0,0.0,0.0,0.35,"By rose, by satiny bosom",By の反復で列挙リズムが支配。
ulysses_ep11_v1,11,26,phonetic_association,now,elsewhere,0.8,0.7,0.2,0.0,0.0,0.0,0.05,0.0,0.05,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.05,0.35,0.15,0.0,0.05,0.0,0.0,0.05,0.5,0.0,0.0,0.0,0.85,tap the curbstone tapping,tap の反復で音と動作が同期。
ulysses_ep11_v1,11,27,intrusion,now,elsewhere,0.85,0.65,0.1,0.0,0.05,0.05,0.1,0.05,0.0,0.7,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.35,0.15,0.0,0.05,0.0,0.05,0.05,0.15,0.0,0.0,0.0,0.05,came glazily in the day,視覚的描写（came/glazily）の継続。
ulysses_ep11_v1,11,28,completion,now,unknown,0.55,0.45,0.35,0.0,0.0,0.05,0.05,0.0,0.1,0.45,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.05,0.35,0.05,0.0,0.05,0.0,0.0,0.05,0.75,0.0,0.15,0.05,0.95,Written. I have.,音形（Kraaaaaa / Pprr...）と終止語（Done）。
ulysses_ep12_v1,12,1,intrusion,now,here,0.7,0.25,0.55,0.0,0.0,0.1,0.1,0.0,0.0,0.35,0.0,0.0,0.0,0.4,0.0,0.0,0.25,0.0,0.4,0.05,0.0,0.05,0.02,0.02,0.03,0.2,0.0,0.05,0.0,0.1,passing the time of day,現在の場面を口語で立ち上げている。
ulysses_ep12_v1,12,2,intrusion,now,here,0.85,0.5,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.45,0.05,0.0,0.04,0.02,0.03,0.05,0.25,0.0,0.0,0.0,0.1,near drove his gear,身体近傍の危険が感覚入力として立つ。
ulysses_ep12_v1,12,3,script_switch,now,here,0.9,0.05,0.1,0.0,0.0,0.0,0.05,0.8,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.5,0.05,0.0,0.03,0.02,0.02,0.03,0.25,0.0,0.0,0.0,0.1,says I. How are,会話マーカーと呼びかけで対話が成立。
ulysses_ep12_v1,12,4,completion,now,here,0.9,0.05,0.05,0.0,0.0,0.05,0.05,0.8,0.0,0.0,0.0,0.0,0.35,0.65,0.0,0.0,0.0,0.0,0.5,0.05,0.0,0.03,0.02,0.02,0.03,0.25,0.0,0.0,0.0,0.15,says Joe. Who’s the,応答＋質問で同一会話枠が続く。
ulysses_ep12_v1,12,5,rumination,now,here,0.75,0.2,0.45,0.0,0.0,0.0,0.35,0.0,0.0,0.2,0.0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.35,0.05,0.0,0.02,0.02,0.04,0.03,0.2,0.0,0.0,0.0,0.1,I had to laugh,情動反応が明示される。
ulysses_ep12_v1,12,6,script_switch,timeless,mixed,0.55,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.02,0.01,0.02,0.02,0.35,0.0,0.8,0.0,0.05,nonperishable goods bought of,定型句と列挙で文書様式が立つ。
ulysses_ep12_v1,12,7,completion,timeless,mixed,0.55,0.0,0.1,0.0,0.0,0.35,0.0,0.0,0.55,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.15,0.0,0.0,0.02,0.01,0.02,0.02,0.35,0.0,0.8,0.0,0.05,paid by said purchaser,shall/said の反復で文書調が維持される。
ulysses_ep12_v1,12,8,script_switch,now,here,0.85,0.05,0.1,0.0,0.0,0.05,0.05,0.75,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.5,0.05,0.0,0.02,0.01,0.02,0.02,0.2,0.0,0.05,0.0,0.1,strict t.t.? says Joe,ダッシュと says で会話フレームに戻る。
ulysses_ep12_v1,12,9,script_switch,timeless,elsewhere,0.6,0.0,0.05,0.0,0.35,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.05,0.1,0.0,0.4,0.06,0.03,0.02,0.04,0.35,0.0,0.7,0.0,0.05,there lies a land,修辞的な反復で文体が変化。
ulysses_ep12_v1,12,10,completion,timeless,elsewhere,0.6,0.05,0.0,0.0,0.4,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,0.25,0.0,0.0,0.15,0.05,0.02,0.02,0.04,0.45,0.0,0.75,0.0,0.05,"murmuring waters, fishful streams",名詞列挙と形容で叙述が肥大化。
ulysses_ep12_v1,12,11,contrast,now,mixed,0.65,0.0,0.25,0.0,0.0,0.0,0.35,0.4,0.0,0.0,0.0,0.5,0.2,0.3,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.04,0.02,0.06,0.06,0.25,0.0,0.2,0.0,0.2,I dare him,短い反復で攻撃的な発話が前面化。
